incident_id,fecha_incidente,anio,provincia_inferida,categoria_operativa_preliminar,final_label,label_model_confidence,agreement_score,was_used_in_training,vote_rules_heuristic,vote_ner_intensifiers,vote_semantic_cluster_proxy,vote_llm_as_annotator_proxy
1284218554899,2012-04-30,2012,Avila,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284530735214,2016-02-13,2016,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284172806217,2011-05-06,2011,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284771133876,2017-12-17,2017,Burgos,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284232479636,2012-08-09,2012,Valladolid,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284409400684,2015-03-25,2015,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285080987141,2021-07-30,2021,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284623393760,2016-07-18,2016,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284747862721,2017-08-24,2017,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284186580141,2011-08-07,2011,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284282669754,2013-08-28,2013,Salamanca,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284372033481,2014-10-05,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284226264497,2012-06-22,2012,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285112796706,2021-11-20,2021,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284221409798,2012-05-21,2012,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1285081985261,2021-08-04,2021,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1243598501589,2009-06-01,2009,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284754559344,2017-10-02,2017,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284229846547,2012-07-15,2012,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284248975653,2012-12-11,2012,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285219609487,2022-11-14,2022,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284208471146,2012-02-11,2012,Burgos,sanitario,P3,0.545455,0.5,True,P2,P3,P2,P3
1284307831034,2014-02-22,2014,Burgos,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284496187481,2015-11-15,2015,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284368288204,2014-09-19,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285013371694,2020-12-22,2020,Salamanca,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284957322664,2020-06-01,2020,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285082875459,2021-08-09,2021,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1265894792722,2010-02-15,2010,Avila,incendio,P2,0.545455,0.5,True,P1,P2,P1,P2
1284878803912,2019-06-28,2019,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1285128709152,2022-01-14,2022,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284931503643,2020-02-15,2020,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284293456745,2013-11-16,2013,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284712704090,2017-03-01,2017,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815936837,2018-07-20,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284981322362,2020-09-02,2020,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284209425132,2012-02-19,2012,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1233325064387,2009-02-07,2009,Salamanca,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1285007260792,2020-12-02,2020,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285063526745,2021-06-06,2021,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284303305591,2014-02-02,2014,Burgos,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284229850496,2012-07-15,2012,Segovia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284434870993,2015-06-13,2015,Avila,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284334762360,2014-06-19,2014,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1285020253552,2021-01-23,2021,Leon,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1285135039822,2022-02-07,2022,Leon,trafico,P2,0.714286,0.75,True,P2,P2,P2,P1
1284778337867,2018-01-19,2018,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284302001032,2014-01-23,2014,Leon,sanitario,P3,0.545455,0.5,True,P2,P3,P2,P3
1284821808915,2018-09-02,2018,Leon,sanitario,P2,0.545455,0.5,True,P1,P2,P1,P2
1285101934500,2021-10-18,2021,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284151753143,2010-12-22,2010,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284874531707,2019-06-05,2019,Valladolid,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284251743439,2012-12-31,2012,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284344469840,2014-07-07,2014,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284264377586,2013-04-10,2013,Leon,rescate_salvamento,P2,1.0,1.0,True,P2,P2,P2,P2
1285040202325,2021-03-28,2021,Avila,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284185499765,2011-07-29,2011,Leon,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284681660182,2016-12-11,2016,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284218804961,2012-05-02,2012,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284876161995,2019-06-14,2019,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284327532535,2014-06-01,2014,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284972715956,2020-07-25,2020,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285171518619,2022-05-22,2022,Segovia,sanitario,P2,0.545455,0.5,True,P1,P2,P1,P2
1284919476254,2020-01-03,2020,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284736653666,2017-06-26,2017,Palencia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284725433585,2017-05-03,2017,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285134627341,2022-02-06,2022,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284655406824,2016-10-05,2016,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1218523682265,2008-08-30,2008,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285225604098,2022-12-04,2022,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285110643794,2021-11-14,2021,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284746246108,2017-08-13,2017,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1285091955085,2021-09-15,2021,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284791774406,2018-03-18,2018,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284535062646,2016-03-05,2016,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1260887275488,2009-12-16,2009,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284165978737,2011-03-26,2011,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284920162073,2020-01-08,2020,Zamora,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284792748894,2018-03-22,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1240495238156,2009-04-27,2009,NO_INFERIDA,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284718621679,2017-03-28,2017,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284265133494,2013-04-13,2013,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284621703940,2016-07-14,2016,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819566613,2018-08-15,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284370483851,2014-09-29,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284442208954,2015-07-04,2015,Segovia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285185739233,2022-07-05,2022,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284967108294,2020-07-04,2020,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285099995921,2021-10-10,2021,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284771090495,2017-12-15,2017,Burgos,sanitario,P3,0.74026,0.75,True,P3,P4,P3,P3
1284817316015,2018-07-27,2018,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284287399399,2013-09-27,2013,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284318386535,2014-04-26,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284681449129,2016-12-10,2016,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284299689043,2014-01-05,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284791182237,2018-03-15,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284747891447,2017-08-24,2017,Avila,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284298883695,2013-12-23,2013,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284520809003,2015-12-23,2015,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284319651627,2014-05-01,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285177952402,2022-06-09,2022,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1230026546090,2008-12-26,2008,Valladolid,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284462136138,2015-08-25,2015,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285009040427,2020-12-08,2020,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284879939263,2019-07-05,2019,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284704277294,2017-01-28,2017,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284714574744,2017-03-10,2017,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284826769305,2018-10-02,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285072951156,2021-07-02,2021,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285103419736,2021-10-20,2021,Valladolid,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284582121249,2016-06-26,2016,Leon,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284295863607,2013-12-03,2013,Zamora,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284356329483,2014-08-07,2014,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284874690390,2019-06-06,2019,Valladolid,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1285081053678,2021-07-31,2021,Burgos,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1285053178644,2021-05-07,2021,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284482326834,2015-09-27,2015,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284733747025,2017-06-12,2017,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284717971719,2017-03-26,2017,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284772840518,2017-12-22,2017,Leon,sanitario,P3,0.545455,0.5,True,P2,P3,P2,P3
1285018228204,2021-01-16,2021,Avila,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284814367111,2018-07-10,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284332960654,2014-06-13,2014,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284841851224,2019-01-04,2019,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284936351264,2020-03-02,2020,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284237167271,2012-10-05,2012,Burgos,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284348555264,2014-07-20,2014,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284705607405,2017-02-01,2017,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284913674330,2019-12-07,2019,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284880003608,2019-07-05,2019,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1265097093969,2010-02-05,2010,Leon,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1284987626618,2020-09-25,2020,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285065933560,2021-06-11,2021,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284399089505,2015-02-10,2015,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284390033627,2014-12-18,2014,Leon,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284883193961,2019-07-23,2019,Salamanca,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284234504485,2012-09-07,2012,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284448300781,2015-07-16,2015,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284661847332,2016-10-24,2016,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284974400980,2020-07-31,2020,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284655476619,2016-10-05,2016,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284215409169,2012-04-02,2012,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285046570350,2021-04-18,2021,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284872105765,2019-05-26,2019,Burgos,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284730290173,2017-05-26,2017,Leon,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284811419423,2018-06-23,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284840682287,2018-12-24,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284258470732,2013-02-21,2013,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284451712595,2015-07-25,2015,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284723585944,2017-04-21,2017,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284835086594,2018-11-20,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284651727118,2016-09-27,2016,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284319837567,2014-05-03,2014,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284351620739,2014-07-27,2014,Leon,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284725945339,2017-05-06,2017,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284771802283,2017-12-19,2017,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284627342582,2016-07-30,2016,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284166599234,2011-03-30,2011,Leon,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1285171999798,2022-05-23,2022,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284534219679,2016-03-01,2016,Leon,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284183551826,2010-05-02,2010,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284816718835,2018-07-24,2018,Salamanca,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284821788008,2018-09-01,2018,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284720984899,2017-04-06,2017,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284724002488,2017-04-26,2017,Avila,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284945299955,2020-04-09,2020,Segovia,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284801903644,2018-05-08,2018,Burgos,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284908472874,2019-11-19,2019,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1230982240317,2009-01-13,2009,Leon,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284442574874,2015-07-05,2015,Segovia,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284370224299,2014-09-28,2014,Palencia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285016852471,2021-01-12,2021,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284208451371,2012-02-10,2012,Segovia,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284486608202,2015-10-09,2015,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284896177160,2019-09-28,2019,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284202457071,2011-12-26,2011,Burgos,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284721249368,2017-04-09,2017,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284874483136,2019-06-05,2019,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284196383161,2011-10-30,2011,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284825281628,2018-09-22,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284861104200,2019-03-30,2019,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284956013988,2020-05-27,2020,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284995188772,2020-10-21,2020,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284716462551,2017-03-18,2017,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1285012471664,2020-12-19,2020,Avila,incendio,P2,0.545455,0.5,True,P1,P2,P1,P2
1284198378721,2011-11-17,2011,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1257029802784,2009-11-04,2009,Leon,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284347814157,2014-07-17,2014,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284251758301,2012-12-31,2012,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285184661768,2022-07-01,2022,Valladolid,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284889167903,2019-08-24,2019,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284811249305,2018-06-22,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1230026294107,2008-12-24,2008,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285008988934,2020-12-07,2020,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284769129646,2017-12-08,2017,Burgos,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1285143563234,2022-03-05,2022,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284244410084,2012-11-17,2012,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285156474973,2022-04-17,2022,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284267660462,2013-05-02,2013,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284395675932,2015-01-25,2015,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284251740732,2012-12-29,2012,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1258120479064,2009-11-13,2009,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284626482048,2016-07-27,2016,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284234507530,2012-09-08,2012,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284741838366,2017-07-20,2017,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284247979101,2012-12-01,2012,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284237575447,2012-10-12,2012,Burgos,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284316467694,2014-04-09,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284760573702,2017-10-30,2017,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284291423063,2013-11-04,2013,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284856646896,2019-03-12,2019,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285037494403,2021-03-19,2021,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284771121400,2017-12-17,2017,Burgos,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1284262756006,2013-03-31,2013,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284503403727,2015-12-02,2015,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285053643218,2021-05-10,2021,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1262862288069,2010-01-18,2010,Burgos,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1227856630396,2008-11-28,2008,Leon,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284759625327,2017-10-25,2017,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284171638335,2011-05-01,2011,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284629468930,2016-08-05,2016,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284698277753,2017-01-11,2017,Leon,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284430737241,2015-05-29,2015,Segovia,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284759643545,2017-10-25,2017,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284316575835,2014-04-09,2014,Valladolid,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284820490007,2018-08-22,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284431535176,2015-06-02,2015,Salamanca,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284291696931,2013-11-05,2013,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284501469661,2015-11-30,2015,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284397993984,2015-02-04,2015,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1285210299766,2022-10-07,2022,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285111008361,2021-11-15,2021,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284631646712,2016-08-18,2016,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284371727866,2014-10-03,2014,Leon,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1285002598077,2020-11-16,2020,Valladolid,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284533002209,2016-02-25,2016,Valladolid,incendio,P2,0.74026,0.75,True,P2,P3,P2,P2
1284302263824,2014-01-26,2014,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284281085652,2013-08-10,2013,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284202455500,2011-12-25,2011,Segovia,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284375517692,2014-10-19,2014,Palencia,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284680638401,2016-12-07,2016,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284248667343,2012-12-09,2012,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284864175718,2019-04-14,2019,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284819908244,2018-08-17,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284887490265,2019-08-09,2019,Salamanca,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284806980563,2018-06-02,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1285082792935,2021-08-08,2021,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1255644780139,2009-10-26,2009,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284669590157,2016-11-14,2016,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284508868389,2015-12-08,2015,Segovia,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284865036555,2019-04-18,2019,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284310357361,2014-03-08,2014,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1229075306608,2008-12-14,2008,Leon,sanitario,P3,0.545455,0.5,True,P2,P3,P2,P3
1285152741728,2022-04-03,2022,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284920886704,2020-01-12,2020,Salamanca,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284883070931,2019-07-22,2019,Leon,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284864912136,2019-04-17,2019,Leon,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1285211970808,2022-10-15,2022,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284245029567,2012-11-21,2012,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284195642191,2011-10-23,2011,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284888223498,2019-08-18,2019,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284743972634,2017-07-29,2017,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1285072488014,2021-07-01,2021,Avila,sanitario,P1,0.74026,0.75,True,P1,P2,P1,P1
1284536499104,2016-03-12,2016,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284913743178,2019-12-08,2019,Valladolid,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284537081901,2016-03-14,2016,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284266191751,2013-04-23,2013,Salamanca,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284566402434,2016-06-04,2016,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284896954681,2019-10-01,2019,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284856113558,2019-03-10,2019,Salamanca,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1221824631363,2008-09-21,2008,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284724730133,2017-04-28,2017,Leon,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284316063476,2014-04-06,2014,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284214321623,2012-03-24,2012,Palencia,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284907637017,2019-11-17,2019,Zamora,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1285119688849,2021-12-13,2021,Burgos,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284199192520,2011-11-23,2011,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
