incident_id,fecha_incidente,anio,provincia_inferida,categoria_operativa_preliminar,final_label,label_model_confidence,agreement_score,was_used_in_training,vote_rules_heuristic,vote_ner_intensifiers,vote_semantic_cluster_proxy,vote_llm_as_annotator_proxy
1284820081792,2018-08-20,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819947868,2018-08-20,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819938670,2018-08-19,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819926340,2018-08-19,2018,Valladolid,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284819925857,2018-08-18,2018,Avila,sanitario,P1,0.74026,0.75,True,P1,P2,P1,P1
1284819916534,2018-08-18,2018,Burgos,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284819908244,2018-08-17,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284819796952,2018-08-17,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819755401,2018-08-17,2018,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284819749114,2018-08-16,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819747042,2018-08-16,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819582301,2018-08-15,2018,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284819579426,2018-08-15,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819574412,2018-08-15,2018,Zamora,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284819566613,2018-08-15,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819561734,2018-08-14,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819559940,2018-08-14,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819430000,2018-08-13,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819278671,2018-08-12,2018,Palencia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284819277881,2018-08-12,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819270407,2018-08-11,2018,Segovia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284819267799,2018-08-11,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819264699,2018-08-11,2018,Valladolid,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284819262811,2018-08-10,2018,Palencia,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284819257306,2018-08-10,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819253154,2018-08-10,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284819216075,2018-08-10,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284819115998,2018-08-09,2018,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284818969888,2018-08-08,2018,Palencia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284818952410,2018-08-08,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284818755858,2018-08-07,2018,Burgos,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284818564469,2018-08-06,2018,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284818561321,2018-08-06,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284818464692,2018-08-06,2018,Salamanca,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284818394153,2018-08-05,2018,Valladolid,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284818388763,2018-08-05,2018,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284818383274,2018-08-05,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284818381304,2018-08-05,2018,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284818381139,2018-08-05,2018,Burgos,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284818378745,2018-08-05,2018,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284818154044,2018-08-02,2018,Salamanca,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284817975447,2018-08-01,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284817965582,2018-08-01,2018,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284817792722,2018-08-01,2018,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284817787733,2018-07-31,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284817779117,2018-07-31,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284817775764,2018-07-31,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284817498404,2018-07-30,2018,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284817362188,2018-07-30,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284817337947,2018-07-29,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284817334387,2018-07-28,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284817331210,2018-07-28,2018,Zamora,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284817330224,2018-07-28,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284817327655,2018-07-28,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284817324069,2018-07-28,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284817322435,2018-07-28,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284817321571,2018-07-28,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284817320216,2018-07-27,2018,Zamora,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284817317621,2018-07-28,2018,Salamanca,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284817316796,2018-07-27,2018,Zamora,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284817316015,2018-07-27,2018,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284817131675,2018-07-26,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284817129094,2018-07-26,2018,Salamanca,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284817124630,2018-07-26,2018,Avila,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284817004204,2018-07-26,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816925895,2018-07-25,2018,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284816744092,2018-07-25,2018,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284816734468,2018-07-25,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284816728507,2018-07-24,2018,Palencia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816718835,2018-07-24,2018,Salamanca,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284816520434,2018-07-23,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284816516073,2018-07-23,2018,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816513863,2018-07-23,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284816238960,2018-07-22,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816238556,2018-07-22,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816235226,2018-07-22,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284816227449,2018-07-22,2018,Soria,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816217619,2018-07-22,2018,Zamora,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284816210662,2018-07-22,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816206383,2018-07-21,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284816203026,2018-07-21,2018,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816194606,2018-07-20,2018,Palencia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284816189964,2018-07-20,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284816150385,2018-07-20,2018,Avila,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284816003106,2018-07-20,2018,Zamora,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284815936837,2018-07-20,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284815840848,2018-07-19,2018,Zamora,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284815797527,2018-07-19,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815759285,2018-07-18,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284815274687,2018-07-16,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815273346,2018-07-16,2018,Soria,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284815094998,2018-07-15,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815091563,2018-07-16,2018,Salamanca,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284815086911,2018-07-15,2018,Burgos,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284815081739,2018-07-15,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815076413,2018-07-15,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815071768,2018-07-14,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284815050185,2018-07-13,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284814871446,2018-07-13,2018,Valladolid,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284814639254,2018-07-12,2018,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284814622667,2018-07-11,2018,Valladolid,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284814367111,2018-07-10,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284814180030,2018-07-09,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284814179199,2018-07-09,2018,Avila,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284814171995,2018-07-09,2018,Zamora,trafico,P2,0.714286,0.75,True,P2,P2,P2,P1
1284814128219,2018-07-09,2018,Leon,sanitario,P4,0.714286,0.75,True,P4,P4,P4,P3
1284813995379,2018-07-08,2018,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284813992352,2018-07-08,2018,Leon,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284813991063,2018-07-08,2018,Zamora,sanitario,P3,0.74026,0.75,True,P3,P4,P3,P3
1284813987626,2018-07-08,2018,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284813981761,2018-07-07,2018,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284813978990,2018-07-07,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813975709,2018-07-07,2018,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284813972501,2018-07-07,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813969296,2018-07-07,2018,Zamora,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284813965759,2018-07-07,2018,Salamanca,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284813962562,2018-07-06,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284813902348,2018-07-06,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813811743,2018-07-06,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813800800,2018-07-06,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813740860,2018-07-05,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284813725924,2018-07-05,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813724533,2018-07-05,2018,Palencia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284813517011,2018-07-04,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813513975,2018-07-04,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284813455587,2018-07-04,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812724353,2018-07-01,2018,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284812723529,2018-07-01,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812721136,2018-07-01,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812712354,2018-06-30,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812709204,2018-06-30,2018,Palencia,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284812705539,2018-06-30,2018,Segovia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284812703649,2018-06-30,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812700522,2018-06-30,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284812697459,2018-06-29,2018,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284812448094,2018-06-28,2018,Zamora,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284812445289,2018-06-28,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812426621,2018-06-28,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284812331649,2018-06-28,2018,Valladolid,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284812327872,2018-06-28,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284812173205,2018-06-27,2018,Palencia,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284812092317,2018-06-27,2018,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811971508,2018-06-26,2018,Leon,meteorologico_inundacion,P2,1.0,1.0,True,P2,P2,P2,P2
1284811842683,2018-06-26,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811699991,2018-06-25,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811681697,2018-06-25,2018,Palencia,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284811680917,2018-06-25,2018,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284811654511,2018-06-25,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811442122,2018-06-24,2018,Avila,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284811437588,2018-06-24,2018,Palencia,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284811432163,2018-06-24,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811427897,2018-06-23,2018,Avila,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284811426849,2018-06-23,2018,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284811422404,2018-06-23,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284811419423,2018-06-23,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811418140,2018-06-23,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811405911,2018-06-22,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811283510,2018-06-22,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284811249305,2018-06-22,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811038649,2018-06-22,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811021547,2018-06-22,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284811018421,2018-06-22,2018,Zamora,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284810750730,2018-06-21,2018,Soria,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284810651540,2018-06-21,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284810639543,2018-06-20,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284810637407,2018-06-20,2018,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284810368585,2018-06-19,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284810360349,2018-06-19,2018,Leon,incendio,P1,0.74026,0.75,True,P1,P2,P1,P1
1284810355481,2018-06-19,2018,Segovia,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284810353529,2018-06-19,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284810306975,2018-06-19,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284810098748,2018-06-18,2018,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284809739418,2018-06-18,2018,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284809727828,2018-06-16,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284809722918,2018-06-15,2018,Segovia,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284809715418,2018-06-15,2018,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284809714245,2018-06-15,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284809712983,2018-06-15,2018,Leon,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284809711530,2018-06-15,2018,Valladolid,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284809573278,2018-06-15,2018,Valladolid,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284809514913,2018-06-15,2018,Leon,incendio,P2,0.74026,0.75,True,P2,P3,P2,P2
1284809478813,2018-06-14,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284809247321,2018-06-14,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284808849647,2018-06-12,2018,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284808776909,2018-06-12,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284808495404,2018-06-10,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284808490269,2018-06-09,2018,Valladolid,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284808482338,2018-06-09,2018,Burgos,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284808470865,2018-06-08,2018,Leon,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284808218643,2018-06-07,2018,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284807933950,2018-06-06,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284807931454,2018-06-06,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284807685365,2018-06-06,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284807665092,2018-06-06,2018,Segovia,sanitario,P2,0.74026,0.75,True,P2,P3,P2,P2
1284807647462,2018-06-05,2018,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284807585871,2018-06-05,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284807253945,2018-06-04,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284806991513,2018-06-03,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284806985430,2018-06-02,2018,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284806980563,2018-06-02,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284806978124,2018-06-02,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284806664403,2018-06-01,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284806659391,2018-05-31,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284806392030,2018-05-30,2018,Burgos,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284806087634,2018-05-29,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284806083708,2018-05-29,2018,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284805865445,2018-05-28,2018,Burgos,trafico,P3,0.714286,0.75,True,P3,P3,P3,P2
1284805857096,2018-05-28,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284805655324,2018-05-27,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284805636604,2018-05-26,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284805636365,2018-05-26,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284805616256,2018-05-26,2018,Leon,incendio,P3,1.0,1.0,True,P3,P3,P3,P3
1284805614707,2018-05-26,2018,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284805349566,2018-05-24,2018,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284805261670,2018-05-24,2018,Soria,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284805117983,2018-05-24,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284805074848,2018-05-23,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284804905602,2018-05-23,2018,Leon,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284804516923,2018-05-22,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284804399345,2018-05-21,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284804274268,2018-05-21,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284804248829,2018-05-21,2018,Leon,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284804175165,2018-05-21,2018,Leon,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284804165296,2018-05-20,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284804160011,2018-05-19,2018,Burgos,trafico,P4,1.0,1.0,True,P4,P4,P4,P4
1284804158456,2018-05-19,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284804156152,2018-05-19,2018,Valladolid,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284804152377,2018-05-19,2018,Zamora,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284804151793,2018-05-19,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284804140793,2018-05-18,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284804139455,2018-05-18,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284803521175,2018-05-16,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284803243922,2018-05-15,2018,Segovia,trafico,P2,0.545455,0.5,True,P1,P2,P1,P2
1284803101407,2018-05-15,2018,Burgos,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284803091964,2018-05-15,2018,Leon,sanitario,P4,1.0,1.0,True,P4,P4,P4,P4
1284803072835,2018-05-15,2018,Leon,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284802930692,2018-05-14,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284802880333,2018-05-14,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284802872508,2018-05-14,2018,Salamanca,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284802837965,2018-05-13,2018,Palencia,sanitario,P1,1.0,1.0,True,P1,P1,P1,P1
1284802829310,2018-05-13,2018,Salamanca,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284802794227,2018-05-11,2018,Leon,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284802793531,2018-05-11,2018,Palencia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284802793360,2018-05-11,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284802523974,2018-05-11,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284802300207,2018-05-09,2018,Soria,incendio,P1,1.0,1.0,True,P1,P1,P1,P1
1284802287081,2018-05-09,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284801913036,2018-05-08,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284801903644,2018-05-08,2018,Burgos,incendio,P2,1.0,1.0,True,P2,P2,P2,P2
1284801896139,2018-05-08,2018,Valladolid,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284801577361,2018-05-07,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284801575180,2018-05-07,2018,Salamanca,trafico,P3,0.545455,0.5,True,P2,P3,P2,P3
1284801573772,2018-05-07,2018,Leon,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284801555710,2018-05-07,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284801214007,2018-05-06,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284801207519,2018-05-07,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284801198275,2018-05-06,2018,Leon,trafico,P1,0.74026,0.75,True,P1,P2,P1,P1
1284801197677,2018-05-06,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284801194824,2018-05-06,2018,Leon,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284801191519,2018-05-06,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284801191131,2018-05-06,2018,Avila,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284801189766,2018-05-06,2018,Burgos,trafico,P2,0.74026,0.75,True,P2,P3,P2,P2
1284801182690,2018-05-05,2018,Avila,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284801180117,2018-05-06,2018,Leon,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284801176549,2018-05-05,2018,Burgos,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284801162775,2018-05-05,2018,Soria,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
1284801153209,2018-05-05,2018,Salamanca,trafico,P3,1.0,1.0,True,P3,P3,P3,P3
1284800923053,2018-05-03,2018,Leon,sanitario,P3,1.0,1.0,True,P3,P3,P3,P3
1284800746416,2018-05-03,2018,Zamora,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284800743682,2018-05-03,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284800283439,2018-05-02,2018,Valladolid,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284800129177,2018-05-01,2018,Salamanca,sanitario,P2,1.0,1.0,True,P2,P2,P2,P2
1284800123024,2018-05-01,2018,Burgos,rescate_salvamento,P3,1.0,1.0,True,P3,P3,P3,P3
1284800122660,2018-05-01,2018,Palencia,rescate_salvamento,P2,1.0,1.0,True,P2,P2,P2,P2
1284800121343,2018-05-01,2018,Segovia,trafico,P1,1.0,1.0,True,P1,P1,P1,P1
1284800120479,2018-05-01,2018,Salamanca,trafico,P2,1.0,1.0,True,P2,P2,P2,P2
